epoch,stage,train_loss,train_acc,val_loss,val_acc,val_auc,val_sens,val_spec,val_best_thr,val_bestJ,val_best_acc,val_best_sens,val_best_spec,test_loss,test_auc,test_acc_thr05,test_sens_thr05,test_spec_thr05,test_acc_bestthr,test_sens_bestthr,test_spec_bestthr
15,swin_last,0.03417942578089424,85.0,0.43981806536515555,82.05128205128206,0.9511648745519713,0.8172043009873975,0.8333333329861111,0.631,0.7647849457505385,83.76068375352473,0.8064516128165107,0.9583333329340278,,,,,,,,
16,swin_last,0.03733083221906175,85.58333333333333,0.429199093580246,82.90598290598291,0.9520609318996416,0.8279569891582842,0.8333333329861111,0.648,0.7647849457505385,83.76068375352473,0.8064516128165107,0.9583333329340278,,,,,,,,
17,swin_last,0.035505084752027564,86.16666666666667,0.4217423861225446,82.90598290598291,0.9520609318996416,0.8279569891582842,0.8333333329861111,0.677,0.7647849457505385,83.76068375352473,0.8064516128165107,0.9583333329340278,,,,,,,,
18,swin_last,0.03546068518461349,86.0,0.4197467530767123,82.90598290598291,0.9529569892473119,0.8279569891582842,0.8333333329861111,0.6920000000000001,0.7647849457505385,83.76068375352473,0.8064516128165107,0.9583333329340278,,,,,,,,
19,swin_last,0.035706613098542825,87.66666666666667,0.4203991338610649,82.90598290598291,0.953853046594982,0.8279569891582842,0.8333333329861111,0.748,0.7741935478871835,82.05128204426913,0.7741935483038502,0.9999999995833333,,,,,,,,
20,swin_last,0.035441653883317485,85.75,0.4206110422809919,82.90598290598291,0.9556451612903226,0.8279569891582842,0.8333333329861111,0.747,0.7956989242289572,83.76068375352473,0.7956989246456239,0.9999999995833333,,,,,,,,
21,all_finetune,0.03327343238866888,88.25,0.42190817097822825,83.76068376068376,0.9556451612903226,0.8279569891582842,0.8749999996354166,0.755,0.7956989242289572,83.76068375352473,0.7956989246456239,0.9999999995833333,,,,,,,,
22,all_finetune,0.03615493947310218,87.58333333333333,0.42140067319075264,82.90598290598291,0.9529569892473119,0.8172043009873975,0.8749999996354166,0.768,0.7849462360580703,82.90598289889692,0.784946236474737,0.9999999995833333,,,,,,,,
23,all_finetune,0.036230624094993495,86.75,0.42197606414556504,82.90598290598291,0.9448924731182796,0.8172043009873975,0.8749999996354166,0.778,0.7849462360580703,82.90598289889692,0.784946236474737,0.9999999995833333,,,,,,,,
24,all_finetune,0.03325252116114522,88.66666666666667,0.42375932186841964,82.90598290598291,0.9435483870967741,0.8172043009873975,0.8749999996354166,0.791,0.7849462360580703,82.90598289889692,0.784946236474737,0.9999999995833333,,,,,,,,
25,all_finetune,0.03437412716826657,88.66666666666667,0.42369339416424434,82.90598290598291,0.9435483870967742,0.8172043009873975,0.8749999996354166,0.795,0.7956989242289572,83.76068375352473,0.7956989246456239,0.9999999995833333,,,,,,,,
26,all_finetune,0.03433096028059178,88.58333333333333,0.43059639930725097,82.90598290598291,0.9408602150537634,0.8172043009873975,0.8749999996354166,0.803,0.7849462360580703,82.90598289889692,0.784946236474737,0.9999999995833333,,,,,,,,
26,final_test,,,,,,,,0.803,,,,,0.4143712525763134,0.8660231894615432,83.87096774193549,0.8927335639829503,0.7017543859033549,84.11910669766453,0.8477508650225691,0.824561403436442
